Index,Time,(g_motorDebug).open_loop_angle_rad,(g_motorDebug).observer_angle_rad
2625,2.625227,5.57094193,0.868371964
2626,2.626207,6.21094131,1.49522507
2627,2.627185,0.607755721,2.15311027
2628,2.628182,1.24775565,2.82427335
2629,2.629185,1.927755,3.46135926
2630,2.630194,2.60775447,4.14561462
2631,2.631182,3.24775386,4.81232071
2632,2.632190,3.92775321,5.51185131
2633,2.633193,4.6077528,6.13745451
2634,2.634191,5.24775219,0.547385752
2635,2.635193,5.92775154,1.21935391
2636,2.636196,0.324565679,1.85408485
2637,2.637184,0.964565873,2.54362631
2638,2.638192,1.64456522,3.21195412
2639,2.639183,2.3245647,3.87166476
2640,2.640191,2.96456409,4.53667784
2641,2.641182,3.64456344,5.18408442
2642,2.642211,4.32456303,5.89703989
2643,2.643187,4.96456242,0.24882324
2644,2.644185,5.64456177,0.901989818
2645,2.645187,0.0413756743,1.56886518
2646,2.646189,0.681375682,2.26887512
2647,2.647191,1.36137545,2.93383408
2648,2.648185,2.04137492,3.57844234
2649,2.649188,2.68137431,4.25659609
2650,2.650186,3.36137366,4.88887405
2651,2.651222,4.04137325,5.62545681
2652,2.652207,4.7213726,6.25039339
2653,2.653185,5.36137199,0.623221278
2654,2.654194,6.04137135,1.291098
2655,2.655283,0.478185534,2.05528879
2656,2.656186,1.0781858,2.61698198
2657,2.657189,1.75818515,3.28925252
2658,2.658186,2.39818454,3.98663712
2659,2.659189,3.07818389,4.64865637
2660,2.660183,3.75818324,5.30133963
2661,2.661185,4.39818287,5.96912146
2662,2.662193,5.07818222,0.368008137
2663,2.663183,5.75818157,1.01547933
2664,2.664191,0.114995554,1.68583524
2665,2.665194,0.794995666,2.38357759
2666,2.666196,1.47499537,3.00574636
2667,2.667184,2.11499476,3.69549131
2668,2.668192,2.79499412,4.36713457
2669,2.669182,3.47499347,5.00756025
2670,2.670191,4.1149931,5.69833899
2671,2.671193,4.83499241,0.0819268674
2672,2.672211,5.4749918,0.777779818
2673,2.673190,6.11499119,1.40030003
2674,2.674187,0.511805475,2.04833961
2675,2.675189,1.1918056,2.72713304
2676,2.676191,1.83180499,3.40665507
2677,2.677193,2.51180434,4.09788609
2678,2.678187,3.19180369,4.72041416
2679,2.679189,3.83180308,5.41504574
2680,2.680185,4.51180267,6.03901625
2681,2.681187,5.19180202,0.443148971
2682,2.682185,5.83180141,1.12580895
2683,2.683187,0.228615463,1.76135123
2684,2.684195,0.908615649,2.45643711
2685,2.685215,1.58861518,3.11669159
2686,2.686186,2.22861457,3.76997495
2687,2.687183,2.86861396,4.43814182
2688,2.688185,3.54861331,5.12567902
2689,2.689194,4.2286129,5.80926085
2690,2.690184,4.90861225,0.157745391
2691,2.691192,5.54861164,0.851342559
2692,2.692183,6.22861099,1.47182405
2693,2.693192,0.625425458,2.16500473
2694,2.694182,1.26542544,2.83760524
2695,2.695191,1.9454248,3.48369551
2696,2.696184,2.62542415,4.17049599
2697,2.697193,3.26542354,4.83567142
2698,2.698185,3.94542289,5.48887062
2699,2.699193,4.62542248,6.14926767
2700,2.700184,5.26542187,0.559763372
2701,2.701236,5.98542118,1.23593998
2702,2.702185,0.342235357,1.87869024
2703,2.703194,0.98223561,2.56696701
2704,2.704184,1.66223502,3.18870091
2705,2.705193,2.34223437,3.8825624
2706,2.706190,2.98223376,4.54630423
2707,2.707186,3.66223311,5.19947767
2708,2.708187,4.3422327,5.87822247
2709,2.709183,4.98223209,0.27239418
2710,2.710186,5.66223145,0.921250463
2711,2.711182,0.0190453529,1.58102226
2712,2.712185,0.69904536,2.27755213
2713,2.713193,1.37904513,2.94530654
2714,2.714183,2.0590446,3.59857631
2715,2.715192,2.69904399,4.277987
2716,2.716186,3.37904334,4.90822029
2717,2.717217,4.05904293,5.63763857
2718,2.718216,4.73904228,6.25851965
2719,2.719194,5.37904167,0.673541307
2720,2.720210,6.05904102,1.30571878
2721,2.721185,0.415855259,1.99504244
2722,2.722183,1.09585536,2.63738203
2723,2.723185,1.73585474,3.30353165
2724,2.724194,2.41585422,3.99536443
2725,2.725184,3.09585357,4.61854458
2726,2.726183,3.73585296,5.31726694
2727,2.727185,4.41585255,5.98945236
2728,2.728193,5.0958519,0.349799335
2729,2.729183,5.73585129,1.03356588
2730,2.730193,0.132665277,1.69755495
2731,2.731183,0.812665343,2.35359573
2732,2.732189,1.49266493,3.01978493
2733,2.733191,2.13266444,3.7181282
2734,2.734214,2.81266379,4.3905282
2735,2.735192,3.49266315,5.02824306
2736,2.736194,4.13266277,5.71232414
2737,2.737184,4.81266212,0.0523177348
2738,2.738193,5.49266148,0.750857294
2739,2.739193,6.13266087,1.41894639
2740,2.740189,0.529475152,2.07359076
2741,2.741191,1.20947516,2.7494967
2742,2.742187,1.84947455,3.42245865
2743,2.743189,2.52947402,4.0695672
2744,2.744183,3.16947341,4.73314381
2745,2.745185,3.84947276,5.43357706
2746,2.746188,4.52947235,6.06141186
2747,2.747190,5.2094717,0.467237681
2748,2.748187,5.84947109,1.1438117
2749,2.749189,0.24628517,1.77302396
2750,2.750273,0.966285348,2.50569057
2751,2.751188,1.56628478,3.13193488
2752,2.752185,2.24628425,3.79205251
2753,2.753187,2.88628364,4.46046829
2754,2.754185,3.56628299,5.14398861
2755,2.755188,4.24628258,5.78226328
2756,2.756187,4.92628193,0.167139038
2757,2.757189,5.56628132,0.863343358
2758,2.758186,6.24628067,1.49039519
2759,2.759189,0.643095136,2.18920946
2760,2.760185,1.283095,2.85835314
2761,2.761188,1.96309435,3.4977715
2762,2.762183,2.60309386,4.18030262
2763,2.763186,3.28309321,4.84922791
2764,2.764218,3.96309257,5.54777002
2765,2.765184,4.60309219,6.17292643
2766,2.766187,5.28309155,0.584531724
2767,2.767189,5.9630909,1.21609557
2768,2.768183,0.319905043,1.89225864
2769,2.769186,0.999905288,2.58009863
2770,2.770184,1.6799047,3.20905519
2771,2.771187,2.31990409,3.90906715
2772,2.772183,2.99990344,4.57294273
2773,2.773186,3.67990279,5.22249794
2774,2.774194,4.35990238,5.89487886
2775,2.775183,4.99990177,0.288270801
2776,2.776184,5.67990112,0.939455628
2777,2.777187,0.0367150307,1.606727
2778,2.778185,0.716715097,2.30630851
2779,2.779187,1.39671493,2.93120599
2780,2.780236,2.07671428,3.6576314
2781,2.781219,2.75671363,4.29250765
2782,2.782188,3.39671302,4.92733288
2783,2.783184,4.03671265,5.62229633
2784,2.784186,4.716712,0.00348901749
2785,2.785182,5.39671135,0.659764886
2786,2.786189,6.0767107,1.36388099
2787,2.787212,0.473524928,2.00908709
2788,2.788190,1.11352515,2.65101051
2789,2.789187,1.75352454,3.32527637
2790,2.790189,2.43352389,4.02063322
2791,2.791185,3.11352324,4.64293194
2792,2.792185,3.75352263,5.33595991
2793,2.793193,4.43352222,6.00186014
2794,2.794184,5.11352158,0.361722797
2795,2.795192,5.79352093,1.04863393
2796,2.796187,0.150334954,1.72071266
2797,2.797184,0.830335081,2.37744403
2798,2.798278,1.55033469,3.11674666
2799,2.799194,2.15033412,3.7293911
2800,2.800184,2.83033347,4.36056042
2801,2.801192,3.51033282,5.04189777
2802,2.802183,4.15033245,5.73045254
2803,2.803192,4.8303318,0.0747731775
2804,2.804194,5.51033115,0.770779192
2805,2.805188,6.15033054,1.4322387
2806,2.806184,0.54714489,2.08259797
2807,2.807192,1.22714496,2.75957036
2808,2.808182,1.86714435,3.44142389
2809,2.809191,2.5471437,4.09145927
2810,2.810194,3.22714305,4.7539854
2811,2.811189,3.86714244,5.44860315
2812,2.812191,4.54714203,6.07127905
2813,2.813187,5.18714142,0.477310002
2814,2.814189,5.86714077,1.15806139
2815,2.815259,0.30395484,1.83711457
2816,2.816194,0.943955064,2.48868942
2817,2.817183,1.58395457,3.14911127
2818,2.818193,2.26395392,3.80320764
2819,2.819183,2.90395331,4.4700346
2820,2.820192,3.58395267,5.16018391
2821,2.821183,4.26395226,5.8026228
2822,2.822189,4.90395164,0.191909403
2823,2.823192,5.583951,0.884061217
2824,2.824189,6.26395035,1.50433564
2825,2.825191,0.620764852,2.19912457
2826,2.826182,1.3007648,2.87024593
2827,2.827185,1.98076415,3.51888537
2828,2.828191,2.6607635,4.20365953
2829,2.829194,3.30076289,4.87084103
2830,2.830190,3.98076224,5.52315044
2831,2.831193,4.62076187,6.18323231
2832,2.832189,5.30076122,0.595889807
2833,2.833227,5.98076057,1.27053368
2834,2.834212,0.377574742,1.91620898
2835,2.835192,1.01757491,2.60238695
2836,2.836194,1.69757426,3.22592497
2837,2.837184,2.33757377,3.91965771
2838,2.838193,3.01757312,4.5829525
2839,2.839183,3.69757247,5.23878193
2840,2.840190,4.3375721,5.91534281
2841,2.841193,5.01757145,0.312177926
2842,2.842190,5.6975708,0.959094644
2843,2.843193,0.0543847457,1.61954045
2844,2.844189,0.734384775,2.31654382
2845,2.845192,1.41438448,2.94411945
2846,2.846191,2.05438399,3.63858604
2847,2.847193,2.73438334,4.31575966
2848,2.848209,3.4143827,4.98916721
2849,2.849186,4.05438232,5.63603783
2850,2.850185,4.73438168,0.0134997368
2851,2.851187,5.41438103,0.671514392
2852,2.852195,6.09438038,1.34242773
2853,2.853183,0.451194644,2.03361869
2854,2.854191,1.13119471,2.67341304
2855,2.855193,1.7711941,3.34127736
2856,2.856182,2.45119357,3.99197435
2857,2.857184,3.13119292,4.65422964
2858,2.858192,3.81119227,5.39398718
2859,2.859213,4.4511919,6.0232687
2860,2.860191,5.13119125,0.385629088
2861,2.861188,5.77119064,1.06735837
2862,2.862190,0.168004662,1.73270202
2863,2.863186,0.848004758,2.38766646
2864,2.864218,1.52800429,3.0532403
2865,2.865194,2.1680038,3.75276351
2866,2.866184,2.84800315,4.38466692
2867,2.867186,3.48800254,5.0635581
2868,2.868182,4.16800213,5.70668697
2869,2.869185,4.84800148,0.087046504
2870,2.870191,5.48800087,0.785464346
2871,2.871193,6.16800022,1.4530251
2872,2.872189,0.564814568,2.10939574
2873,2.873191,1.20481455,2.78331137
2874,2.874189,1.8848139,3.45882702
2875,2.875191,2.56481338,4.10442781
2876,2.876190,3.20481277,4.76950312
2877,2.877192,3.88481212,5.47035313
2878,2.878188,4.56481171,6.09716368
2879,2.879190,5.2048111,0.505230725
2880,2.880275,5.92481041,1.21852374
2881,2.881193,0.281624556,1.81211376
2882,2.882189,0.92162472,2.50404906
2883,2.883192,1.60162413,3.1708653
2884,2.884188,2.2816236,3.83110428
2885,2.885191,2.92162299,4.49779606
2886,2.886193,3.60162234,5.18414831
2887,2.887183,4.28162193,5.82014084
2888,2.888189,4.92162132,0.207697332
2889,2.889192,5.60162067,0.902259409
2890,2.890190,6.28162003,1.528777
2891,2.891193,0.638434529,2.22809267
2892,2.892189,1.31843448,2.89487052
2893,2.893192,1.99843383,3.53672767
2894,2.894323,2.7584331,4.29446697
2895,2.895190,3.31843257,4.8879118
2896,2.896192,3.99843192,5.54482555
2897,2.897182,4.63843155,6.20881891
2898,2.898193,5.3184309,0.620807111
2899,2.899183,5.99843025,1.24991226
2900,2.900189,0.355244428,1.92803836
2901,2.901192,1.0352447,2.61361217
2902,2.902189,1.71524405,3.24420023
2903,2.903191,2.35524344,3.94282579
2904,2.904188,3.0352428,4.60535336
2905,2.905190,3.71524215,5.25630951
2906,2.906191,4.35524178,5.92628908
2907,2.907194,5.03524113,0.321716696
2908,2.908190,5.71524048,0.971378982
2909,2.909193,0.0720544234,1.63971376
2910,2.910239,0.792054534,2.33858776
2911,2.911192,1.43205428,2.961972
2912,2.912186,2.07205367,3.64928055
2913,2.913188,2.75205302,4.32331514
2914,2.914185,3.43205237,4.96015549
2915,2.915187,4.072052,5.65336466
2916,2.916188,4.75205135,0.0355787277
2917,2.917190,5.4320507,0.691881359
2918,2.918184,6.07205009,1.35624743
2919,2.919186,0.468864322,2.00139236
2920,2.920182,1.14886451,2.68297648
2921,2.921184,1.7888639,3.35947227
2922,2.922194,2.46886325,4.05337715
2923,2.923184,3.1488626,4.67546892
2924,2.924190,3.78886199,5.36940622
2925,2.925240,4.50886154,6.033916
2926,2.926188,5.14886093,0.396255195
2927,2.927190,5.78886032,1.08144784
2928,2.928187,0.18567434,1.71391392
2929,2.929189,0.865674496,2.41084242
2930,2.930184,1.50567412,3.07128549
2931,2.931186,2.18567348,3.7230773
2932,2.932182,2.86567283,4.39320946
2933,2.933506,3.74567199,5.2842865
2934,2.934192,4.18567181,5.76395226
2935,2.935189,4.86567116,0.109813318
2936,2.936194,5.50567055,0.804959297
2937,2.937190,6.1856699,1.46553516
2938,2.938193,0.582484305,2.11790919
2939,2.939189,1.22248435,2.79315972
2940,2.940191,1.9024837,3.4781158
2941,2.941187,2.58248305,4.16545105
2942,2.942218,3.2624824,4.78999281
2943,2.943185,3.90248179,5.44426966
2944,2.944194,4.58248138,6.10601616
2945,2.945184,5.22248077,0.514677703
2946,2.946186,5.90248013,1.15488422
2947,2.947189,0.299294233,1.834288
2948,2.948183,0.939294398,2.52564454
2949,2.949185,1.61929381,3.146981
2950,2.950182,2.25929332,3.84126711
2951,2.951185,2.93929267,4.50660467
2952,2.952193,3.61929202,5.1991477
2953,2.953184,4.29929161,5.83947515
2954,2.954191,4.939291,0.231704533
2955,2.955194,5.61929035,0.922253728
2956,2.956183,0.0161042213,1.54280508
2957,2.957186,0.656104207,2.23922563
2958,2.958274,1.376104,2.94780135
2959,2.959194,2.01610351,3.55984402
2960,2.960186,2.6561029,4.24205065
2961,2.961183,3.33610225,4.86976194
2962,2.962187,4.01610184,5.5616622
2963,2.963183,4.65610123,6.22151613
2964,2.964186,5.33610058,0.594662666
2965,2.965183,5.97609997,1.26927769
2966,2.966188,0.372914135,1.95612133
2967,2.967185,1.05291426,2.60092115
2968,2.968188,1.73291361,3.26486826
2969,2.969184,2.37291312,3.95749712
2970,2.970188,3.05291247,4.58060503
2971,2.971185,3.73291183,5.27691221
2972,2.972185,4.37291145,5.95107317
2973,2.973194,5.0529108,0.349994153
2974,2.974184,5.73291016,0.994512141
2975,2.975193,0.129724145,1.6561209
2976,2.976208,0.76972419,2.35246181
2977,2.977186,1.44972384,2.97909594
2978,2.978193,2.08972335,3.67518568
2979,2.979183,2.7697227,4.31146955
2980,2.980191,3.44972205,4.98478222
2981,2.981193,4.08972168,5.67097855
2982,2.982189,4.76972103,0.00919389725
2983,2.983192,5.44972038,0.707747996
2984,2.984185,6.08971977,1.37745392
2985,2.985188,0.486534029,2.02952886
2986,2.986190,1.16653407,2.70807767
2987,2.987193,1.80653346,3.37780643
2988,2.988189,2.48653293,4.02697134
2989,2.989191,3.16653228,4.689466
2990,2.990185,3.80653167,5.3897438
2991,2.991187,4.48653126,6.01935291
2992,2.992183,5.12653065,0.422800332
2993,2.993325,5.92652988,1.17921078
2994,2.994183,0.203344047,1.72842801
2995,2.995191,0.883344173,2.42338204
2996,2.996184,1.52334368,3.08872867
2997,2.997219,2.20334315,3.78875422
2998,2.998185,2.84334254,4.41871548
2999,2.999193,3.52334189,5.09915066
3000,3.000183,4.20334148,5.73973942
3001,3.001192,4.88334084,0.121631615
3002,3.002193,5.52334023,0.818709731
3003,3.003189,6.20333958,1.44601631
3004,3.004191,0.600153983,2.1429193
3005,3.005187,1.24015391,2.81451344
3006,3.006183,1.92015326,3.45078778
3007,3.007191,2.60015273,4.13585234
3008,3.008191,3.24015212,4.80188704
3009,3.009235,3.96015143,5.50156355
3010,3.010194,4.60015106,6.1272645
3011,3.011191,5.24015045,0.53660506
3012,3.012193,5.9201498,1.17074776
3013,3.013189,0.316963911,1.84346151
3014,3.014190,0.956964135,2.53368711
3015,3.015186,1.63696361,3.16107011
3016,3.016194,2.31696296,3.86175132
3017,3.017190,2.95696235,4.52735662
3018,3.018182,3.6369617,5.17462826
3019,3.019191,4.31696129,5.84976149
3020,3.020191,4.95696068,0.23979786
3021,3.021188,5.63696003,0.893690646
3022,3.022191,0.0337738991,1.56080568
3023,3.023188,0.673773944,2.26114702
3024,3.024190,1.35377383,2.88838124
3025,3.025186,1.99377322,3.57158089
3026,3.026247,2.71377254,4.28913736
3027,3.027187,3.35377192,4.88228035
3028,3.028190,4.03377151,5.57961702
3029,3.029187,4.6737709,6.24411869
3030,3.030189,5.35377026,0.617015004
3031,3.031186,5.99376965,1.28532887
3032,3.032186,0.390583813,1.96682191
3033,3.033182,1.07058406,2.61151433
3034,3.034186,1.71058345,3.28352141
3035,3.035183,2.3905828,3.9810524
3036,3.036191,3.07058215,4.60392618
3037,3.037187,3.71058154,5.29580545
3038,3.038188,4.39058113,5.96377325
3039,3.039184,5.07058048,0.320714027
3040,3.040187,5.71057987,1.00977039
3041,3.041183,0.107393816,1.67954075
3042,3.042187,0.787393928,2.337327
3043,3.043242,1.46739364,3.03812957
3044,3.044184,2.10739303,3.68835235
3045,3.045193,2.78739238,4.32164335
3046,3.046188,3.42739177,4.99985027
3047,3.047184,4.10739136,5.69063663
3048,3.048186,4.78739071,0.0330824852
3049,3.049182,5.4273901,0.729494989
3050,3.050183,6.10738945,1.39192963
3051,3.051191,0.504203737,2.0391717
3052,3.052194,1.18420386,2.71828246
3053,3.053190,1.82420325,3.39693689
3054,3.054192,2.5042026,4.0492506
3055,3.055188,3.14420199,4.71096373
3056,3.056193,3.82420135,5.40530968
3057,3.057189,4.50420094,6.02959538
3058,3.058277,5.22420025,0.474047244
3059,3.059193,5.82419968,1.11593688
3060,3.060183,0.221013725,1.75050783
3061,3.061191,0.901013911,2.44596529
3062,3.062424,1.70101333,3.26662922
3063,3.063193,2.22101283,3.75880766
3064,3.064189,2.86101222,4.42735577
3065,3.065192,3.54101157,5.11459064
3066,3.066182,4.22101116,5.75992346
3067,3.067185,4.86101055,0.14695783
3068,3.068190,5.5410099,0.840897679
3069,3.069193,6.22100925,1.46180439
3070,3.070189,0.577823639,2.15489435
3071,3.071191,1.25782359,2.82818913
3072,3.072187,1.93782294,3.47354341
3073,3.073189,2.57782245,4.16107178
3074,3.074218,3.29782176,4.82626438
3075,3.075193,3.93782115,5.47980881
3076,3.076183,4.57782078,6.14056587
3077,3.077185,5.25782013,0.551095903
3078,3.078193,5.93781948,1.18913281
3079,3.079184,0.294633627,1.87039113
3080,3.080190,0.974633813,2.5593698
3081,3.081193,1.65463316,3.1809783
3082,3.082190,2.29463267,3.87550926
3083,3.083193,2.97463202,4.53980732
3084,3.084190,3.65463138,5.19303751
3085,3.085192,4.33463097,5.87220192
3086,3.086192,4.97463036,0.265952051
3087,3.087182,5.65462971,0.915281713
3088,3.088191,0.0514436141,1.61513948
3089,3.089218,0.731443644,2.27178049
3090,3.090185,1.37144339,2.90107942
3091,3.091183,2.0114429,3.59313226
3092,3.092183,2.69144225,4.2732172
3093,3.093192,3.3714416,4.90321255
3094,3.094182,4.01144123,5.59375048
3095,3.095191,4.69144058,6.2535038
3096,3.096186,5.37143993,0.627643704
3097,3.097183,6.01143932,1.30076921
3098,3.098185,0.408253521,1.98996615
3099,3.099193,1.08825362,2.63247752
3100,3.100184,1.72825301,3.29802799
3101,3.101192,2.40825248,3.98972607
3102,3.102183,3.08825183,4.61260509
3103,3.103191,3.72825122,5.31085634
3104,3.104192,4.40825081,5.98339367
3105,3.105344,5.16825008,0.466956973
3106,3.106184,5.72824955,1.02743042
3107,3.107190,0.125063539,1.69059718
3108,3.108187,0.805063605,2.34651041
3109,3.109189,1.44506323,3.01252127
3110,3.110182,2.1250627,3.71044827
3111,3.111184,2.80506206,4.34466505
3112,3.112192,3.44506145,5.02024221
3113,3.113182,4.12506104,5.70443296
3114,3.114192,4.80506039,0.0437703803
3115,3.115182,5.44505978,0.742199302
3116,3.116193,6.12505913,1.41038477
3117,3.117183,0.521873415,2.06441665
3118,3.118192,1.16187346,2.74088979
3119,3.119194,1.84187281,3.41316342
3120,3.120217,2.52187228,4.10018921
3121,3.121183,3.16187167,4.72424889
3122,3.122191,3.84187102,5.42473316
3123,3.123193,4.52187061,6.05272388
3124,3.124189,5.16187,0.457986295
3125,3.125191,5.84186935,1.13520396
3126,3.126193,0.238683403,1.76388061
3127,3.127183,0.878683567,2.4576664
3128,3.128189,1.55868316,3.12354493
3129,3.129191,2.23868251,3.78370118
3130,3.130188,2.8786819,4.45259333
3131,3.131191,3.55868125,5.1357069
3132,3.132187,4.23868084,5.81316233
3133,3.133208,4.91868019,0.159304917
3134,3.134184,5.55867958,0.856049657
3135,3.135192,6.23867893,1.48328078
3136,3.136210,0.635493398,2.18196988
3137,3.137188,1.27549338,2.85154963
3138,3.138185,1.95549273,3.49055433
3139,3.139188,2.59549212,4.17348289
3140,3.140194,3.27549148,4.84205055
3141,3.141184,3.95549083,5.500947
3142,3.142192,4.59549046,6.1661396
3143,3.143182,5.27548981,0.536481023
3144,3.144191,5.95548916,1.2094245
3145,3.145193,0.312303305,1.88534832
3146,3.146182,0.99230355,2.57375383
3147,3.147185,1.67230296,3.20276523
3148,3.148194,2.31230235,3.9029789
3149,3.149184,2.9923017,4.52821875
3150,3.150192,3.67230105,5.21606302
3151,3.151183,4.31230068,5.88845921
3152,3.152225,5.0323,0.280923247
3153,3.153189,5.67229939,0.932463408
3154,3.154187,0.0291132927,1.5998919
3155,3.155190,0.709113359,2.2996254
3156,3.156191,1.38911319,2.92476487
3157,3.157182,2.02911258,3.60962152
3158,3.158189,2.70911193,4.28567934
3159,3.159191,3.38911128,4.91942978
3160,3.160188,4.02911091,5.61453724
3161,3.161190,4.70911026,6.27867746
3162,3.162189,5.38910961,0.651694238
3163,3.163191,6.029109,1.31791878
3164,3.164185,0.425923198,2.00139451
3165,3.165188,1.10592341,2.6437788
3166,3.166190,1.7459228,3.31727743
3167,3.167192,2.42592216,4.01309061
3168,3.168235,3.10592151,4.67459106
3169,3.169183,3.7459209,5.3279047
3170,3.170191,4.42592049,5.99390268
3171,3.171194,5.10591984,0.352827758
3172,3.172190,5.74591923,1.04030216
3173,3.173193,0.142733216,1.71198952
3174,3.174190,0.822733343,2.3692627
3175,3.175191,1.46273303,3.03050637
3176,3.176190,2.14273238,3.72127795
3177,3.177192,2.82273173,4.352911
3178,3.178190,3.46273112,5.03364897
3179,3.179192,4.14273071,5.72284746
3180,3.180188,4.82273006,0.067016311
3181,3.181190,5.46272945,0.763607442
3182,3.182184,6.14272881,1.3866967
3183,3.183186,0.539543092,2.07536006
3184,3.184207,1.2195431,2.75277734
3185,3.185189,1.85954249,3.4343977
3186,3.186192,2.53954196,4.08509207
3187,3.187182,3.17954135,4.74767733
3188,3.188188,3.8595407,5.44245863
3189,3.189191,4.53954029,6.06569719
3190,3.190187,5.17953968,0.471766472
3191,3.191189,5.85953903,1.1528765
3192,3.192185,0.25635311,1.78984416
3193,3.193188,0.896353245,2.48357916
3194,3.194183,1.57635272,3.1043489
3195,3.195213,2.25635219,3.83834147
3196,3.196184,2.89635158,4.46509933
3197,3.197193,3.57635093,5.15469551
3198,3.198183,4.25635052,5.79731941
3199,3.199191,4.89634991,0.186351031
3200,3.200231,5.61634922,0.918168962
3201,3.201191,6.25634861,1.49884021
3202,3.202183,0.613163054,2.19320512
3203,3.203191,1.29316294,2.86432433
3204,3.204193,1.97316229,3.51234722
3205,3.205190,2.6131618,4.19727325
3206,3.206182,3.29316115,4.82300854
3207,3.207191,3.97316051,5.51620531
3208,3.208193,4.61316013,6.17605639
3209,3.209189,5.29315948,0.588059187
3210,3.210193,5.97315884,1.2240696
3211,3.211189,0.329973012,1.90763795
3212,3.212190,1.00997317,2.59409499
3213,3.213186,1.68997252,3.21673822
3214,3.214189,2.32997203,3.91046095
3215,3.215185,3.00997138,4.53473139
3216,3.216276,3.72997069,5.31085443
3217,3.217182,4.32997036,5.90574646
3218,3.218190,5.00996971,0.301749825
3219,3.219193,5.68996906,0.948966265
3220,3.220190,0.0467830077,1.60915434
3221,3.221192,0.726783037,2.3060441
3222,3.222189,1.40678275,2.93402553
3223,3.223191,2.04678226,3.6277349
3224,3.224185,2.72678161,4.2665863
3225,3.225188,3.40678096,4.93699169
3226,3.226191,4.04678059,5.62581158
3227,3.227194,4.72677994,0.00301980972
3228,3.228191,5.40677929,0.660698473
3229,3.229193,6.04677868,1.3321799
3230,3.230188,0.443592906,1.98156595
3231,3.231190,1.12359297,2.66348124
3232,3.232187,1.76359236,3.33078289
3233,3.233237,2.48359179,4.02144003
3234,3.234183,3.08359122,4.64449835
3235,3.235192,3.76359057,5.3438158
3236,3.236185,4.44359016,5.97565794
3237,3.237194,5.12358952,0.37650004
3238,3.238184,5.76358891,1.05880177
3239,3.239193,0.160402924,1.72399747
3240,3.240183,0.800402999,2.37924767
3241,3.241191,1.48040259,3.04522038
3242,3.242192,2.16040206,3.74437642
3243,3.243188,2.84040141,4.37682533
3244,3.244191,3.4804008,5.05508232
3245,3.245187,4.16040039,5.69879961
3246,3.246182,4.80039978,0.0792464465
3247,3.247191,5.48039913,0.777851343
3248,3.248191,6.16039848,1.44579768
3249,3.249187,0.55721283,2.10201955
3250,3.250271,1.27721286,2.8151083
3251,3.251189,1.87721229,3.41076064
3252,3.252186,2.55721164,4.09797335
3253,3.253188,3.19721103,4.76279306
3254,3.254194,3.87721038,5.46361732
3255,3.255184,4.55720997,6.09093189
3256,3.256380,5.31720924,0.621083021
3257,3.257188,5.87720871,1.1351409
3258,3.258186,0.274022788,1.80531764
3259,3.259188,0.914022982,2.49741006
3260,3.260182,1.59402251,3.12383485
3261,3.261184,2.2340219,3.82449603
3262,3.262192,2.91402125,4.49136591
3263,3.263182,3.59402061,5.13604975
3264,3.264190,4.2740202,5.8133173
3265,3.265193,4.91401958,0.200331122
3266,3.266224,5.59401894,0.895170212
3267,3.267209,6.27401829,1.5218457
3268,3.268191,0.630832791,2.22098136
3269,3.269187,1.31083274,2.84954619
3270,3.270189,1.99083209,3.52945662
3271,3.271185,2.63083148,4.20997334
3272,3.272185,3.31083083,4.83849335
3273,3.273193,3.99083018,5.53700542
3274,3.274185,4.63082981,6.20113754
3275,3.275193,5.31082916,0.612978935
3276,3.276189,5.99082851,1.24266768
3277,3.277185,0.34764269,1.92055559
3278,3.278186,1.02764297,2.5674088
3279,3.279183,1.66764235,3.23653936
3280,3.280185,2.34764171,3.93558168
3281,3.281218,3.02764106,4.59831285
3282,3.282186,3.66764045,5.24907112
3283,3.283182,4.34764004,5.91943789
3284,3.284183,5.02763939,0.272756696
3285,3.285191,5.70763874,0.964345872
3286,3.286187,0.0644526854,1.63250744
3287,3.287183,0.744452775,2.29172993
3288,3.288186,1.38445258,2.95582557
3289,3.289183,2.06445193,3.64275646
3290,3.290185,2.74445128,4.27843857
3291,3.291193,3.42445064,4.95358562
3292,3.292184,4.06445026,5.64726591
3293,3.293192,4.74444962,6.27220154
3294,3.294183,5.38444901,0.685572267
3295,3.295192,6.06444836,1.3502233
3296,3.296185,0.461262584,1.99488664
3297,3.297193,1.14126277,2.71561742
3298,3.298215,1.82126212,3.35274601
3299,3.299193,2.46126151,4.0071907
3300,3.300190,3.14126086,4.66877604
3301,3.301193,3.78126025,5.36249781
3302,3.302187,4.46125984,5.98853207
3303,3.303190,5.14125919,0.388528913
3304,3.304186,5.78125858,1.07391441
3305,3.305189,0.178072602,1.70576596
3306,3.306191,0.858072698,2.40284157
3307,3.307193,1.49807227,3.06333232
3308,3.308187,2.17807174,3.71485853
3309,3.309189,2.85807109,4.38529825
3310,3.310185,3.49807048,5.06847143
3311,3.311187,4.17807007,5.71608543
3312,3.312183,4.81806946,0.100428902
3313,3.313186,5.49806881,0.795771718
3314,3.314229,6.21806812,1.49520969
3315,3.315184,0.534882486,2.10792255
3316,3.316186,1.21488249,2.78343177
3317,3.317188,1.89488184,3.42566252
3318,3.318184,2.53488135,4.1158967
3319,3.319186,3.2148807,4.77936363
3320,3.320192,3.89488006,5.4337616
3321,3.321194,4.57487965,6.09595585
